vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
train_video/2103,3.666666667,1080,1920,yuv420p,30.0,137,0,3203511
train_video/2104,3.583333333,1080,1920,yuv420p,30.0,137,0,1059515
train_video/2105,3.555555556,1080,1920,yuv420p,30.0,137,0,728168
train_video/2106,3.444444444,1080,1920,yuv420p,30.0,137,0,419281
train_video/2107,2.944444444,1080,1920,yuv420p,30.0,137,0,171789
train_video/2108,3.388888889,1080,1920,yuv420p,30.0,240,0,16149201
train_video/2109,3.5,1080,1920,yuv420p,30.0,240,0,16020465
train_video/2110,3.333333333,1080,1920,yuv420p,30.0,240,0,7074196
train_video/2111,3.472222222,1080,1920,yuv420p,30.0,240,0,2210192
train_video/2112,3.361111111,1080,1920,yuv420p,30.0,240,0,1463108
train_video/2113,2.916666667,1080,1920,yuv420p,30.0,240,0,544580
train_video/2114,2.472222222,1080,1920,yuv420p,30.0,240,0,350130
train_video/2115,3.361111111,720,1280,yuv420p,24.0,208,8,1930484
train_video/2116,3.388888889,720,1280,yuv420p,24.0,194,0,6479100
train_video/2117,3.333333333,720,1280,yuv420p,24.0,194,0,2536186
train_video/2118,3.333333333,720,1280,yuv420p,24.0,194,0,681151
train_video/2119,3.083333333,720,1280,yuv420p,24.0,194,0,396831
train_video/2120,2.861111111,720,1280,yuv420p,24.0,194,0,223464
train_video/2121,2.611111111,720,1280,yuv420p,24.0,194,0,143464
train_video/2122,3.444444444,720,1280,yuv420p,50.0,407,8,13153146
train_video/2123,3.666666667,720,1280,yuv420p,50.0,400,0,16043936
train_video/2124,3.583333333,720,1280,yuv420p,50.0,400,0,3284473
train_video/2125,3.472222222,720,1280,yuv420p,50.0,400,0,1842967
train_video/2126,3.361111111,720,1280,yuv420p,50.0,400,0,1138592
train_video/2127,3.111111111,720,1280,yuv420p,50.0,400,0,589074
train_video/2128,3.083333333,720,1280,yuv420p,50.0,400,0,419809
train_video/2129,4.027777778,608,1080,yuv420p,25.0,184,8,4462681
train_video/2130,3.888888889,608,1080,yuv420p,25.0,173,0,3124419
train_video/2131,3.916666667,608,1080,yuv420p,25.0,173,0,1577180
train_video/2132,4.083333333,608,1080,yuv420p,25.0,173,0,692557
train_video/2133,3.611111111,608,1080,yuv420p,25.0,173,0,200643
train_video/2134,3.416666667,608,1080,yuv420p,25.0,173,0,162092
train_video/2135,3.25,608,1080,yuv420p,25.0,173,0,61941
train_video/2136,3.416666667,720,1280,yuv420p,25.0,204,8,2923723
train_video/2137,3.361111111,720,1280,yuv420p,25.0,199,0,9716079
train_video/2138,3.305555556,720,1280,yuv420p,25.0,199,0,3282182
train_video/2139,3.388888889,720,1280,yuv420p,25.0,199,0,1933213
train_video/2140,3.222222222,720,1280,yuv420p,25.0,199,0,729081
train_video/2141,3.0,720,1280,yuv420p,25.0,199,0,631653
train_video/2142,2.638888889,720,1280,yuv420p,25.0,199,0,257718
train_video/2143,1.888888889,640,1280,yuv420p,30.0,270,8,6491045
train_video/2144,1.944444444,640,1280,yuv420p,30.0,240,0,1800250
train_video/2145,2.055555556,640,1280,yuv420p,30.0,240,0,632977
train_video/2146,2.027777778,640,1280,yuv420p,30.0,240,0,412021
train_video/2147,1.888888889,640,1280,yuv420p,30.0,240,0,268631
train_video/2148,1.722222222,640,1280,yuv420p,30.0,240,0,193625
train_video/2149,1.472222222,640,1280,yuv420p,30.0,240,0,96375
train_video/2150,3.555555556,1080,1920,yuv420p,30.0,340,8,16082625
train_video/2151,3.666666667,1080,1920,yuv420p,30.0,220,0,3828152
train_video/2152,3.666666667,1080,1920,yuv420p,30.0,220,0,2080469
train_video/2153,3.5,1080,1920,yuv420p,30.0,220,0,962890
train_video/2154,3.472222222,1080,1920,yuv420p,30.0,220,0,778346
train_video/2155,3.138888889,1080,1920,yuv420p,30.0,220,0,425049
train_video/2156,2.75,1080,1920,yuv420p,30.0,220,0,243738
train_video/2157,3.694444444,1080,1920,yuv420p,30.0,133,8,3414023
train_video/2158,3.694444444,1080,1920,yuv420p,30.0,133,0,2194153
train_video/2159,3.861111111,1080,1920,yuv420p,30.0,133,0,957872
train_video/2160,3.833333333,1080,1920,yuv420p,30.0,133,0,497772
train_video/2161,3.75,1080,1920,yuv420p,30.0,133,0,376688
train_video/2162,3.277777778,1080,1920,yuv420p,30.0,133,0,181856
train_video/2163,2.972222222,1080,1920,yuv420p,30.0,133,0,143588
train_video/2164,3.777777778,720,1280,yuv420p,25.0,115,8,634271
train_video/2165,3.444444444,720,1280,yuv420p,25.0,117,0,1224519
train_video/2166,3.277777778,720,1280,yuv420p,25.0,117,0,525800
train_video/2167,3.527777778,720,1280,yuv420p,25.0,117,0,222129
train_video/2168,3.388888889,720,1280,yuv420p,25.0,117,0,199393
train_video/2169,3.194444444,720,1280,yuv420p,25.0,117,0,139466
train_video/2170,2.388888889,720,1280,yuv420p,25.0,117,0,69958
train_video/2171,3.361111111,720,1280,yuv420p,25.0,220,8,9712362
train_video/2172,3.194444444,720,1280,yuv420p,25.0,201,0,13938585
train_video/2173,3.194444444,720,1280,yuv420p,25.0,201,0,8245581
train_video/2174,3.277777778,720,1280,yuv420p,25.0,201,0,2836130
train_video/2175,3.111111111,720,1280,yuv420p,25.0,201,0,1196348
train_video/2176,2.833333333,720,1280,yuv420p,25.0,201,0,809369
train_video/2177,2.722222222,720,1280,yuv420p,25.0,201,0,539132
train_video/2178,3.944444444,1080,1920,yuv420p,30.0,268,8,10196188
train_video/2179,3.861111111,1080,1920,yuv420p,30.0,242,0,7599408
train_video/2180,3.722222222,1080,1920,yuv420p,30.0,242,0,1840254
train_video/2181,3.722222222,1080,1920,yuv420p,30.0,242,0,811095
train_video/2182,3.666666667,1080,1920,yuv420p,30.0,242,0,559320
train_video/2183,3.472222222,1080,1920,yuv420p,30.0,242,0,315625
train_video/2184,2.666666667,1080,1920,yuv420p,30.0,242,0,203710
train_video/2185,4.194444444,720,1280,yuv420p,60.0,722,8,1188894
train_video/2186,3.972222222,720,1280,yuv420p,60.0,484,0,362520
train_video/2187,3.972222222,720,1280,yuv420p,60.0,484,0,230528
train_video/2188,3.972222222,720,1280,yuv420p,60.0,484,0,140907
train_video/2189,3.805555556,720,1280,yuv420p,60.0,484,0,118289
train_video/2190,3.972222222,720,1280,yuv420p,60.0,484,0,103485
train_video/2191,3.527777778,720,1280,yuv420p,60.0,484,0,85827
train_video/2192,3.638888889,544,960,yuv420p,29.666666666666668,355,8,718141
train_video/2193,3.25,544,960,yuv420p,29.666666666666668,236,0,362605
train_video/2194,3.472222222,544,960,yuv420p,29.666666666666668,236,0,149349
train_video/2195,3.333333333,544,960,yuv420p,29.666666666666668,236,0,111103
train_video/2196,3.222222222,544,960,yuv420p,29.666666666666668,236,0,75546
train_video/2197,2.694444444,544,960,yuv420p,29.666666666666668,236,0,41432
train_video/2198,2.583333333,544,960,yuv420p,29.666666666666668,236,0,34923
train_video/2199,3.5,720,1280,yuv420p,30.0,213,8,6352278
train_video/2200,3.555555556,720,1280,yuv420p,30.0,93,0,2724157
train_video/2201,3.694444444,720,1280,yuv420p,30.0,93,0,885824
train_video/2202,3.555555556,720,1280,yuv420p,30.0,93,0,431628
train_video/2203,3.361111111,720,1280,yuv420p,30.0,93,0,218185
train_video/2204,3.194444444,720,1280,yuv420p,30.0,93,0,176371
train_video/2205,2.638888889,720,1280,yuv420p,30.0,93,0,110340
train_video/2206,2.972222222,720,1280,yuv420p,30.0,360,8,2464742
train_video/2207,2.722222222,720,1280,yuv420p,30.0,240,0,720336
train_video/2208,2.805555556,720,1280,yuv420p,30.0,240,0,377875
train_video/2209,2.666666667,720,1280,yuv420p,30.0,240,0,198686
train_video/2210,2.722222222,720,1280,yuv420p,30.0,240,0,167129
train_video/2211,2.277777778,720,1280,yuv420p,30.0,240,0,97637
train_video/2212,2.083333333,720,1280,yuv420p,30.0,240,0,80856
train_video/2213,3.722222222,720,1280,yuv420p,25.0,223,8,2958395
train_video/2214,3.694444444,720,1280,yuv420p,25.0,200,0,8754161
train_video/2215,3.777777778,720,1280,yuv420p,25.0,200,0,2249869
train_video/2216,3.666666667,720,1280,yuv420p,25.0,200,0,1093227
train_video/2217,3.361111111,720,1280,yuv420p,25.0,200,0,538150
train_video/2218,2.944444444,720,1280,yuv420p,25.0,200,0,299811
train_video/2219,2.361111111,720,1280,yuv420p,25.0,200,0,113701
train_video/2220,3.972222222,720,1280,yuv420p,60.0,511,8,1005514
train_video/2221,3.722222222,720,1280,yuv420p,60.0,360,0,1986488
train_video/2222,3.888888889,720,1280,yuv420p,60.0,360,0,1441774
train_video/2223,3.555555556,720,1280,yuv420p,60.0,360,0,658656
train_video/2224,3.472222222,720,1280,yuv420p,60.0,360,0,317045
train_video/2225,3.333333333,720,1280,yuv420p,60.0,360,0,244381
train_video/2226,2.888888889,720,1280,yuv420p,60.0,360,0,126656
train_video/2227,3.666666667,1080,1920,yuv420p,60.0,336,8,3860868
train_video/2228,3.555555556,1080,1920,yuv420p,60.0,336,0,10010512
train_video/2229,3.694444444,1080,1920,yuv420p,60.0,336,0,3262174
train_video/2230,3.611111111,1080,1920,yuv420p,60.0,336,0,1630932
train_video/2231,3.555555556,1080,1920,yuv420p,60.0,336,0,994988
train_video/2232,3.333333333,1080,1920,yuv420p,60.0,336,0,612477
train_video/2233,3.0,1080,1920,yuv420p,60.0,336,0,315448
train_video/2234,3.333333333,720,1280,yuv420p,30.0,207,8,991212
train_video/2235,3.388888889,720,1280,yuv420p,30.0,190,0,3814769
train_video/2236,3.444444444,720,1280,yuv420p,30.0,190,0,1411048
train_video/2237,3.444444444,720,1280,yuv420p,30.0,190,0,531299
train_video/2238,3.194444444,720,1280,yuv420p,30.0,190,0,333831
train_video/2239,3.027777778,720,1280,yuv420p,30.0,190,0,209590
train_video/2240,2.805555556,720,1280,yuv420p,30.0,190,0,147099
train_video/2241,2.222222222,540,960,yuv420p,24.0,290,8,2277956
train_video/2242,2.333333333,540,960,yuv420p,24.0,194,0,1895370
train_video/2243,2.5,540,960,yuv420p,24.0,194,0,425656
train_video/2244,2.222222222,540,960,yuv420p,24.0,194,0,210400
train_video/2245,2.222222222,540,960,yuv420p,24.0,194,0,145002
train_video/2246,2.027777778,540,960,yuv420p,24.0,194,0,118628
train_video/2247,1.722222222,540,960,yuv420p,24.0,194,0,64124
train_video/2248,4.166666667,1080,1920,yuv420p,30.0,240,8,1077286
train_video/2249,3.944444444,1080,1920,yuv420p,30.0,240,0,274974
train_video/2250,3.916666667,1080,1920,yuv420p,30.0,240,0,142797
train_video/2251,3.805555556,1080,1920,yuv420p,30.0,240,0,83945
train_video/2252,3.555555556,1080,1920,yuv420p,30.0,240,0,62633
train_video/2253,3.638888889,1080,1920,yuv420p,30.0,240,0,58687
train_video/2254,3.222222222,1080,1920,yuv420p,30.0,240,0,47053
train_video/2255,4.194444444,770,1368,yuv420p,60.0,242,8,16567374
train_video/2256,4.194444444,770,1368,yuv420p,60.0,242,0,2620835
train_video/2257,4.194444444,770,1368,yuv420p,60.0,242,0,1133837
train_video/2258,3.666666667,770,1368,yuv420p,60.0,242,0,417580
train_video/2259,3.166666667,770,1368,yuv420p,60.0,242,0,281127
train_video/2260,3.222222222,770,1368,yuv420p,60.0,242,0,254425
train_video/2261,2.805555556,770,1368,yuv420p,60.0,242,0,146903
train_video/2262,4.222222222,1080,1920,yuv420p,25.0,220,8,3307378
train_video/2263,4.138888889,1080,1920,yuv420p,25.0,201,0,402358
train_video/2264,4.111111111,1080,1920,yuv420p,25.0,201,0,356247
train_video/2265,4.222222222,1080,1920,yuv420p,25.0,201,0,185365
train_video/2266,3.944444444,1080,1920,yuv420p,25.0,201,0,138552
train_video/2267,3.611111111,1080,1920,yuv420p,25.0,201,0,95127
train_video/2268,2.916666667,1080,1920,yuv420p,25.0,201,0,69491
train_video/2269,4.166666667,1080,1920,yuv420p,30.0,240,8,5637288
train_video/2270,4.25,1080,1920,yuv420p,30.0,240,0,11607443
train_video/2271,4.166666667,1080,1920,yuv420p,30.0,240,0,2483057
train_video/2272,4.194444444,1080,1920,yuv420p,30.0,240,0,843545
train_video/2273,3.861111111,1080,1920,yuv420p,30.0,240,0,539420
train_video/2274,3.638888889,1080,1920,yuv420p,30.0,240,0,275566
train_video/2275,2.972222222,1080,1920,yuv420p,30.0,240,0,112857
train_video/2276,4.166666667,720,1280,yuv420p,25.0,300,8,1225000
train_video/2277,4.055555556,720,1280,yuv420p,25.0,200,0,651010
train_video/2278,4.111111111,720,1280,yuv420p,25.0,200,0,251000
train_video/2279,3.888888889,720,1280,yuv420p,25.0,200,0,204719
train_video/2280,3.75,720,1280,yuv420p,25.0,200,0,141970
train_video/2281,3.305555556,720,1280,yuv420p,25.0,200,0,100909
train_video/2282,2.5,720,1280,yuv420p,25.0,200,0,55358
train_video/2283,3.305555556,1080,1358,yuv420p,30.0,240,8,6856573
train_video/2284,3.527777778,1080,1358,yuv420p,30.0,240,0,2506483
train_video/2285,3.472222222,1080,1358,yuv420p,30.0,240,0,613984
train_video/2286,3.416666667,1080,1358,yuv420p,30.0,240,0,304207
train_video/2287,3.361111111,1080,1358,yuv420p,30.0,240,0,271174
train_video/2288,3.0,1080,1358,yuv420p,30.0,240,0,170361
train_video/2289,2.5,1080,1358,yuv420p,30.0,240,0,87349
train_video/2290,2.805555556,1080,1552,yuv420p,30.0,240,8,9797854
train_video/2291,3.416666667,1080,1552,yuv420p,30.0,240,0,8962146
train_video/2292,3.055555556,1080,1552,yuv420p,30.0,240,0,2482740
train_video/2293,3.222222222,1080,1552,yuv420p,30.0,240,0,940729
train_video/2294,3.083333333,1080,1552,yuv420p,30.0,240,0,576111
train_video/2295,2.527777778,1080,1552,yuv420p,30.0,240,0,318788
train_video/2296,2.527777778,1080,1552,yuv420p,30.0,240,0,273063
train_video/2297,3.333333333,720,1280,yuv420p,30.0,360,8,6002879
train_video/2298,3.694444444,720,1280,yuv420p,30.0,240,0,6864123
train_video/2299,3.805555556,720,1280,yuv420p,30.0,240,0,3011815
train_video/2300,3.527777778,720,1280,yuv420p,30.0,240,0,1494389
train_video/2301,3.416666667,720,1280,yuv420p,30.0,240,0,1332718
train_video/2302,2.916666667,720,1280,yuv420p,30.0,240,0,561223
train_video/2303,2.722222222,720,1280,yuv420p,30.0,240,0,424424
train_video/2304,3.444444444,1080,1920,yuv420p,30.0,240,0,6655871
train_video/2305,3.638888889,1080,1920,yuv420p,30.0,240,0,10074593
train_video/2306,3.694444444,1080,1920,yuv420p,30.0,240,0,2339913
train_video/2307,3.5,1080,1920,yuv420p,30.0,240,0,1517454
train_video/2308,3.611111111,1080,1920,yuv420p,30.0,240,0,1152287
train_video/2309,3.027777778,1080,1920,yuv420p,30.0,240,0,442980
train_video/2310,2.722222222,1080,1920,yuv420p,30.0,240,0,384939
train_video/2311,3.222222222,720,1280,yuv420p,30.0,360,8,8079626
train_video/2312,2.722222222,720,1280,yuv420p,30.0,240,0,8269083
train_video/2313,2.527777778,720,1280,yuv420p,30.0,240,0,3689950
train_video/2314,2.472222222,720,1280,yuv420p,30.0,240,0,1257718
train_video/2315,2.611111111,720,1280,yuv420p,30.0,240,0,1004990
train_video/2316,2.388888889,720,1280,yuv420p,30.0,240,0,616597
train_video/2317,1.777777778,720,1280,yuv420p,30.0,240,0,251250
train_video/2318,2.944444444,540,1200,yuv420p,13.75,110,8,1775226
train_video/2319,3.305555556,540,1200,yuv420p,13.75,110,0,5444079
train_video/2320,3.055555556,540,1200,yuv420p,13.75,110,0,3722310
train_video/2321,3.166666667,540,1200,yuv420p,13.75,110,0,2000673
train_video/2322,2.944444444,540,1200,yuv420p,13.75,110,0,840608
train_video/2323,2.777777778,540,1200,yuv420p,13.75,110,0,555695
train_video/2324,2.5,540,1200,yuv420p,13.75,110,0,171157
train_video/2325,4.0,1920,1080,yuv420p,60.0,480,0,9594809
train_video/2326,3.916666667,1920,1080,yuv420p,60.0,480,0,14139539
train_video/2327,3.638888889,1920,1080,yuv420p,60.0,480,0,4203841
train_video/2328,3.777777778,1920,1080,yuv420p,60.0,480,0,2596639
train_video/2329,3.75,1920,1080,yuv420p,60.0,480,0,2081093
train_video/2330,3.222222222,1920,1080,yuv420p,60.0,480,0,1160783
train_video/2331,3.0,1920,1080,yuv420p,60.0,480,0,767106
train_video/2332,4.25,720,1280,yuv420p,24.0,240,8,2356721
train_video/2333,4.0,720,1280,yuv420p,24.0,144,0,587580
train_video/2334,3.861111111,720,1280,yuv420p,24.0,144,0,203445
train_video/2335,3.583333333,720,1280,yuv420p,24.0,144,0,142986
train_video/2336,3.083333333,720,1280,yuv420p,24.0,144,0,83521
train_video/2337,2.972222222,720,1280,yuv420p,24.0,144,0,61592
train_video/2338,2.055555556,720,1280,yuv420p,24.0,144,0,35244
train_video/2339,3.277777778,1080,1440,yuv420p,30.0,219,8,18802051
train_video/2340,3.305555556,1080,1440,yuv420p,30.0,189,0,17796858
train_video/2341,3.222222222,1080,1440,yuv420p,30.0,189,0,9616987
train_video/2342,3.166666667,1080,1440,yuv420p,30.0,189,0,4421973
train_video/2343,3.25,1080,1440,yuv420p,30.0,189,0,2797319
train_video/2344,3.222222222,1080,1440,yuv420p,30.0,189,0,1924215
train_video/2345,2.722222222,1080,1440,yuv420p,30.0,189,0,788104
train_video/2346,3.444444444,960,1708,yuv420p,30.0,360,8,15947228
train_video/2347,3.333333333,960,1708,yuv420p,30.0,240,0,5671193
train_video/2348,3.222222222,960,1708,yuv420p,30.0,240,0,1738059
train_video/2349,3.083333333,960,1708,yuv420p,30.0,240,0,467419
train_video/2350,2.888888889,960,1708,yuv420p,30.0,240,0,284665
train_video/2351,2.861111111,960,1708,yuv420p,30.0,240,0,247783
train_video/2352,2.166666667,960,1708,yuv420p,30.0,240,0,99259
train_video/2353,3.305555556,1080,1920,yuv420p,30.0,240,8,2514576
train_video/2354,3.805555556,1080,1920,yuv420p,30.0,240,0,8877967
train_video/2355,3.611111111,1080,1920,yuv420p,30.0,240,0,1425417
train_video/2356,3.5,1080,1920,yuv420p,30.0,240,0,957587
train_video/2357,3.416666667,1080,1920,yuv420p,30.0,240,0,652324
train_video/2358,3.277777778,1080,1920,yuv420p,30.0,240,0,398311
train_video/2359,2.777777778,1080,1920,yuv420p,30.0,240,0,234318
train_video/2360,3.25,720,720,yuv420p,25.0,200,8,8239436
train_video/2361,3.472222222,720,720,yuv420p,25.0,199,0,4651527
train_video/2362,3.472222222,720,720,yuv420p,25.0,199,0,2400744
train_video/2363,3.361111111,720,720,yuv420p,25.0,199,0,722708
train_video/2364,3.222222222,720,720,yuv420p,25.0,199,0,556133
train_video/2365,2.916666667,720,720,yuv420p,25.0,199,0,226783
train_video/2366,2.527777778,720,720,yuv420p,25.0,199,0,191279
train_video/2367,3.388888889,720,1280,yuv420p,25.0,201,8,10163553
train_video/2368,3.5,720,1280,yuv420p,25.0,200,0,5191083
train_video/2369,3.638888889,720,1280,yuv420p,25.0,200,0,2572578
train_video/2370,3.444444444,720,1280,yuv420p,25.0,200,0,908898
train_video/2371,3.277777778,720,1280,yuv420p,25.0,200,0,733706
train_video/2372,3.111111111,720,1280,yuv420p,25.0,200,0,347823
train_video/2373,2.805555556,720,1280,yuv420p,25.0,200,0,253013
train_video/2374,3.305555556,1080,1920,yuv420p,30.0,240,8,8740719
train_video/2375,3.777777778,1080,1920,yuv420p,30.0,240,0,3463709
train_video/2376,3.833333333,1080,1920,yuv420p,30.0,240,0,851538
train_video/2377,3.527777778,1080,1920,yuv420p,30.0,240,0,280313
train_video/2378,3.416666667,1080,1920,yuv420p,30.0,240,0,204287
train_video/2379,3.277777778,1080,1920,yuv420p,30.0,240,0,115254
train_video/2380,2.972222222,1080,1920,yuv420p,30.0,240,0,88607
train_video/2381,3.638888889,2048,1152,yuv420p,60.0,723,8,3238146
train_video/2382,3.777777778,2048,1152,yuv420p,60.0,482,0,17822740
train_video/2383,3.777777778,2048,1152,yuv420p,60.0,482,0,4154717
train_video/2384,3.555555556,2048,1152,yuv420p,60.0,482,0,1443467
train_video/2385,3.777777778,2048,1152,yuv420p,60.0,482,0,1251706
train_video/2386,3.472222222,2048,1152,yuv420p,60.0,482,0,702242
train_video/2387,3.0,2048,1152,yuv420p,60.0,482,0,223749
train_video/2388,2.916666667,1080,1920,yuv420p,30.0,240,8,10803028
train_video/2389,3.083333333,1080,1920,yuv420p,30.0,240,0,5598750
train_video/2390,3.0,1080,1920,yuv420p,30.0,240,0,1033637
train_video/2391,3.166666667,1080,1920,yuv420p,30.0,240,0,617159
train_video/2392,2.916666667,1080,1920,yuv420p,30.0,240,0,460638
train_video/2393,2.944444444,1080,1920,yuv420p,30.0,240,0,304190
train_video/2394,2.833333333,1080,1920,yuv420p,30.0,240,0,193061
train_video/2395,2.694444444,1280,720,yuv420p,29.52755905511811,236,8,11925723
train_video/2396,2.888888889,720,1280,yuv420p,29.52755905511811,237,0,13575829
train_video/2397,2.888888889,720,1280,yuv420p,29.52755905511811,237,0,3715179
train_video/2398,2.972222222,720,1280,yuv420p,29.52755905511811,237,0,2355159
train_video/2399,2.722222222,720,1280,yuv420p,29.52755905511811,237,0,1295110
train_video/2400,2.805555556,720,1280,yuv420p,29.52755905511811,237,0,692039
train_video/2401,2.583333333,720,1280,yuv420p,29.52755905511811,237,0,358734
train_video/2402,2.944444444,1080,1920,yuv420p,30.0,214,8,10899506
train_video/2403,2.861111111,1080,1920,yuv420p,30.0,214,0,15161680
train_video/2404,2.861111111,1080,1920,yuv420p,30.0,214,0,6072930
train_video/2405,2.777777778,1080,1920,yuv420p,30.0,214,0,2803969
train_video/2406,2.833333333,1080,1920,yuv420p,30.0,214,0,2253601
train_video/2407,2.777777778,1080,1920,yuv420p,30.0,214,0,1088367
train_video/2408,2.527777778,1080,1920,yuv420p,30.0,214,0,724113
train_video/2409,3.0,1440,1080,yuv420p,60.0,351,0,4168564
train_video/2410,3.194444444,1440,1080,yuv420p,60.0,351,0,5885422
train_video/2411,3.166666667,1440,1080,yuv420p,60.0,351,0,1887745
train_video/2412,2.944444444,1440,1080,yuv420p,60.0,351,0,495462
train_video/2413,3.0,1440,1080,yuv420p,60.0,351,0,432726
train_video/2414,2.722222222,1440,1080,yuv420p,60.0,351,0,240132
train_video/2415,2.527777778,1440,1080,yuv420p,60.0,351,0,172136
train_video/2416,3.638888889,720,1280,yuv420p,30.0,360,8,12935788
train_video/2417,3.388888889,720,1280,yuv420p,30.0,240,0,5991693
train_video/2418,3.416666667,720,1280,yuv420p,30.0,240,0,3578168
train_video/2419,3.222222222,720,1280,yuv420p,30.0,240,0,1033754
train_video/2420,3.361111111,720,1280,yuv420p,30.0,240,0,929462
train_video/2421,2.805555556,720,1280,yuv420p,30.0,240,0,413974
train_video/2422,2.694444444,720,1280,yuv420p,30.0,240,0,362076
train_video/2423,3.833333333,720,1280,yuv420p,30.0,305,0,6335288
train_video/2424,3.972222222,720,1280,yuv420p,30.0,185,0,5907973
train_video/2425,3.777777778,720,1280,yuv420p,30.0,185,0,2908502
train_video/2426,3.583333333,720,1280,yuv420p,30.0,185,0,1236459
train_video/2427,3.472222222,720,1280,yuv420p,30.0,185,0,748351
train_video/2428,3.361111111,720,1280,yuv420p,30.0,185,0,486413
train_video/2429,2.805555556,720,1280,yuv420p,30.0,185,0,292643
train_video/2430,3.972222222,1080,1920,yuv420p,59.94,570,0,12557692
train_video/2431,3.805555556,1080,1920,yuv420p,59.94,480,0,14408386
train_video/2432,3.722222222,1080,1920,yuv420p,59.94,480,0,5111428
train_video/2433,3.583333333,1080,1920,yuv420p,59.94,480,0,3666295
train_video/2434,3.611111111,1080,1920,yuv420p,59.94,480,0,2973689
train_video/2435,3.083333333,1080,1920,yuv420p,59.94,480,0,1486806
train_video/2436,2.416666667,1080,1920,yuv420p,59.94,480,0,740933
train_video/2437,3.777777778,1080,1920,yuv420p,30.0,240,0,12928329
train_video/2438,3.666666667,1080,1920,yuv420p,30.0,240,0,7935426
train_video/2439,3.583333333,1080,1920,yuv420p,30.0,240,0,3102941
train_video/2440,3.555555556,1080,1920,yuv420p,30.0,240,0,1484671
train_video/2441,3.416666667,1080,1920,yuv420p,30.0,240,0,1177527
train_video/2442,2.916666667,1080,1920,yuv420p,30.0,240,0,709936
train_video/2443,2.166666667,1080,1920,yuv420p,30.0,240,0,287701
train_video/2444,3.722222222,1080,1920,yuv420p,30.0,260,8,3226714
train_video/2445,3.666666667,1080,1920,yuv420p,30.0,240,0,1043653
train_video/2446,3.416666667,1080,1920,yuv420p,30.0,240,0,616684
train_video/2447,3.388888889,1080,1920,yuv420p,30.0,240,0,229692
train_video/2448,3.222222222,1080,1920,yuv420p,30.0,240,0,186289
train_video/2449,3.361111111,1080,1920,yuv420p,30.0,240,0,119888
train_video/2450,2.277777778,1080,1920,yuv420p,30.0,240,0,52955
train_video/2451,3.305555556,1080,1920,yuv420p,30.0,240,8,13049773
train_video/2452,3.611111111,1080,1920,yuv420p,30.0,240,0,13995978
train_video/2453,3.611111111,1080,1920,yuv420p,30.0,240,0,4663923
train_video/2454,3.416666667,1080,1920,yuv420p,30.0,240,0,1830986
train_video/2455,3.277777778,1080,1920,yuv420p,30.0,240,0,1406155
train_video/2456,3.166666667,1080,1920,yuv420p,30.0,240,0,685046
train_video/2457,2.638888889,1080,1920,yuv420p,30.0,240,0,311543
train_video/2458,3.888888889,1080,1080,yuv420p,30.0,240,8,20046498
train_video/2459,3.972222222,1080,1080,yuv420p,30.0,240,0,7118361
train_video/2460,3.916666667,1080,1080,yuv420p,30.0,240,0,2553808
train_video/2461,3.694444444,1080,1080,yuv420p,30.0,240,0,830930
train_video/2462,3.388888889,1080,1080,yuv420p,30.0,240,0,371112
train_video/2463,3.222222222,1080,1080,yuv420p,30.0,240,0,274720
train_video/2464,2.805555556,1080,1080,yuv420p,30.0,240,0,152628
train_video/2465,3.694444444,1080,1920,yuv420p,30.0,360,0,5984012
train_video/2466,3.833333333,1080,1920,yuv420p,30.0,240,0,6839067
train_video/2467,3.805555556,1080,1920,yuv420p,30.0,240,0,4192715
train_video/2468,3.638888889,1080,1920,yuv420p,30.0,240,0,1664859
train_video/2469,3.305555556,1080,1920,yuv420p,30.0,240,0,1281878
train_video/2470,3.138888889,1080,1920,yuv420p,30.0,240,0,760399
train_video/2471,2.388888889,1080,1920,yuv420p,30.0,240,0,266576
train_video/2472,3.388888889,720,1280,yuv420p,25.0,210,8,5416382
train_video/2473,3.666666667,720,1280,yuv420p,25.0,199,0,4233885
train_video/2474,3.444444444,720,1280,yuv420p,25.0,199,0,597278
train_video/2475,3.444444444,720,1280,yuv420p,25.0,199,0,369539
train_video/2476,3.333333333,720,1280,yuv420p,25.0,199,0,262359
train_video/2477,3.361111111,720,1280,yuv420p,25.0,199,0,184148
train_video/2478,3.027777778,720,1280,yuv420p,25.0,199,0,108560
train_video/2479,3.777777778,720,1280,yuv420p,30.0,360,8,8387131
train_video/2480,3.861111111,720,1280,yuv420p,30.0,240,0,15086530
train_video/2481,3.722222222,720,1280,yuv420p,30.0,240,0,3242688
train_video/2482,3.694444444,720,1280,yuv420p,30.0,240,0,2099264
train_video/2483,3.638888889,720,1280,yuv420p,30.0,240,0,1013203
train_video/2484,3.361111111,720,1280,yuv420p,30.0,240,0,563382
train_video/2485,2.944444444,720,1280,yuv420p,30.0,240,0,353687
train_video/2486,3.666666667,888,1920,yuv420p,30.0,240,0,10040455
train_video/2487,3.527777778,888,1920,yuv420p,30.0,240,0,621452
train_video/2488,3.277777778,888,1920,yuv420p,30.0,240,0,213951
train_video/2489,3.388888889,888,1920,yuv420p,30.0,240,0,151576
train_video/2490,3.138888889,888,1920,yuv420p,30.0,240,0,101497
train_video/2491,3.0,888,1920,yuv420p,30.0,240,0,93256
